loan_amnt,int_rate,issue_d,loan_status
20000.0,12.12,2012-05-01,1.0
12000.0,7.9,2012-05-01,1.0
22000.0,17.99,2012-05-01,0.0
4000.0,13.11,2012-05-01,0.0
23675.0,9.76,2012-05-01,0.0
10800.0,17.99,2012-05-01,1.0
5000.0,15.31,2012-05-01,0.0
30000.0,23.26,2012-05-01,0.0
7100.0,8.9,2012-05-01,1.0
8400.0,13.11,2012-05-01,0.0
7200.0,7.62,2012-05-01,1.0
10000.0,17.27,2012-05-01,1.0
5000.0,15.81,2012-05-01,0.0
22400.0,22.45,2012-05-01,0.0
7200.0,6.03,2012-05-01,1.0
12000.0,6.62,2012-05-01,1.0
10000.0,6.03,2012-05-01,0.0
4000.0,6.62,2012-05-01,1.0
14300.0,13.67,2012-05-01,1.0
17000.0,19.22,2012-05-01,1.0
8000.0,6.62,2012-05-01,1.0
6625.0,6.03,2012-05-01,1.0
4800.0,19.22,2012-05-01,0.0
21600.0,20.99,2012-05-01,0.0
19300.0,23.13,2012-05-01,0.0
19600.0,13.99,2012-05-01,0.0
15000.0,6.62,2012-05-01,1.0
9550.0,10.74,2012-05-01,1.0
23750.0,13.11,2012-05-01,0.0
8400.0,20.99,2012-05-01,1.0
11200.0,6.03,2012-05-01,1.0
25000.0,15.81,2012-05-01,0.0
7400.0,9.76,2012-05-01,1.0
19750.0,20.99,2012-05-01,0.0
29700.0,20.5,2012-05-01,0.0
10000.0,13.99,2012-05-01,0.0
6000.0,12.12,2012-05-01,1.0
9000.0,7.9,2012-05-01,1.0
25000.0,13.67,2012-05-01,1.0
9950.0,13.11,2012-05-01,0.0
20000.0,8.9,2012-05-01,0.0
3000.0,8.9,2012-05-01,0.0
5000.0,10.74,2012-05-01,1.0
10000.0,14.65,2012-05-01,1.0
4000.0,12.12,2012-05-01,0.0
10000.0,8.9,2012-05-01,1.0
23000.0,18.55,2012-05-01,0.0
15775.0,14.65,2012-05-01,1.0
5000.0,14.65,2012-05-01,1.0
28000.0,18.55,2012-05-01,0.0
30000.0,23.13,2012-05-01,1.0
22350.0,13.99,2012-05-01,0.0
24000.0,14.65,2012-05-01,0.0
14000.0,7.9,2012-05-01,1.0
13300.0,12.12,2012-05-01,0.0
18500.0,7.9,2012-05-01,1.0
13650.0,7.9,2012-05-01,1.0
20400.0,22.45,2012-05-01,0.0
35000.0,18.55,2012-05-01,0.0
30000.0,20.99,2012-05-01,1.0
7100.0,8.9,2012-05-01,1.0
3500.0,14.65,2012-05-01,0.0
29000.0,7.9,2012-05-01,1.0
6000.0,13.99,2012-05-01,0.0
12000.0,13.99,2012-05-01,1.0
7200.0,18.55,2012-05-01,0.0
4200.0,9.76,2012-05-01,1.0
3625.0,10.74,2012-05-01,1.0
27050.0,19.99,2012-05-01,0.0
25000.0,20.5,2012-05-01,0.0
10600.0,12.12,2012-05-01,1.0
12000.0,12.12,2012-05-01,1.0
20000.0,13.11,2012-05-01,0.0
6800.0,6.62,2012-05-01,1.0
9750.0,8.9,2012-05-01,1.0
17600.0,18.55,2012-05-01,1.0
5000.0,13.67,2012-05-01,1.0
20000.0,9.76,2012-05-01,1.0
24000.0,13.67,2012-05-01,0.0
13900.0,13.11,2012-05-01,0.0
24000.0,12.12,2012-05-01,1.0
14000.0,14.65,2012-05-01,1.0
35000.0,10.74,2012-05-01,0.0
3000.0,16.29,2012-05-01,0.0
3600.0,7.9,2012-05-01,0.0
19000.0,15.81,2012-05-01,1.0
12000.0,13.11,2012-05-01,0.0
17475.0,6.03,2012-05-01,1.0
14800.0,13.99,2012-05-01,1.0
3000.0,8.9,2012-05-01,0.0
19000.0,13.99,2012-05-01,0.0
20000.0,13.67,2012-05-01,0.0
10000.0,13.11,2012-05-01,0.0
10000.0,14.65,2012-05-01,1.0
25000.0,15.31,2012-05-01,1.0
10000.0,14.65,2012-05-01,0.0
21000.0,13.11,2012-05-01,1.0
27050.0,17.99,2012-05-01,1.0
14000.0,13.11,2012-05-01,0.0
22250.0,13.67,2012-05-01,0.0
25000.0,17.99,2012-05-01,1.0
35000.0,10.74,2012-05-01,1.0
6700.0,6.03,2012-05-01,1.0
7000.0,7.62,2012-05-01,0.0
10500.0,12.12,2012-05-01,1.0
18000.0,21.48,2012-05-01,0.0
10000.0,12.12,2012-05-01,1.0
10000.0,13.11,2012-05-01,1.0
2700.0,18.25,2012-05-01,0.0
10000.0,13.11,2012-05-01,1.0
12000.0,12.12,2012-05-01,1.0
12000.0,18.25,2012-05-01,0.0
5600.0,6.62,2012-05-01,1.0
1400.0,7.9,2012-05-01,0.0
12000.0,12.12,2012-05-01,0.0
10000.0,15.31,2012-05-01,0.0
18000.0,16.29,2012-05-01,0.0
10625.0,17.27,2012-05-01,1.0
21625.0,15.81,2012-05-01,1.0
20000.0,22.45,2012-05-01,0.0
10000.0,9.76,2012-05-01,0.0
4800.0,13.67,2012-05-01,1.0
22000.0,13.67,2012-05-01,1.0
15000.0,6.03,2012-05-01,1.0
8000.0,16.29,2012-05-01,0.0
10000.0,8.9,2012-05-01,1.0
5875.0,7.9,2012-05-01,1.0
6500.0,20.5,2012-05-01,0.0
10000.0,13.99,2012-05-01,1.0
9000.0,13.11,2012-05-01,0.0
20000.0,7.9,2012-05-01,0.0
16000.0,15.31,2012-05-01,0.0
35000.0,18.25,2012-05-01,1.0
6400.0,13.67,2012-05-01,1.0
20000.0,13.67,2012-05-01,1.0
9000.0,6.62,2012-05-01,1.0
6500.0,18.25,2012-05-01,1.0
20000.0,22.45,2012-05-01,0.0
35000.0,23.13,2012-05-01,0.0
24000.0,15.81,2012-05-01,1.0
15000.0,13.67,2012-05-01,1.0
8000.0,17.99,2012-05-01,0.0
14000.0,13.11,2012-05-01,1.0
11200.0,7.62,2012-05-01,1.0
24925.0,20.5,2012-05-01,0.0
5000.0,6.62,2012-05-01,0.0
12000.0,13.11,2012-05-01,0.0
22750.0,23.13,2012-05-01,0.0
19000.0,13.11,2012-05-01,1.0
6000.0,10.74,2012-05-01,0.0
20300.0,9.76,2012-05-01,1.0
12800.0,13.99,2012-05-01,0.0
9500.0,15.31,2012-05-01,1.0
35000.0,20.99,2012-05-01,0.0
5000.0,6.03,2012-05-01,0.0
8000.0,12.12,2012-05-01,1.0
32000.0,12.12,2012-05-01,0.0
18000.0,20.99,2012-05-01,0.0
34500.0,18.25,2012-05-01,0.0
12000.0,6.62,2012-05-01,1.0
10000.0,7.62,2012-05-01,1.0
12000.0,17.99,2012-05-01,1.0
18000.0,18.25,2012-05-01,1.0
13500.0,13.67,2012-05-01,1.0
6600.0,13.11,2012-05-01,1.0
16000.0,21.97,2012-05-01,0.0
15000.0,17.27,2012-05-01,1.0
12000.0,13.67,2012-05-01,1.0
23675.0,12.12,2012-05-01,0.0
16000.0,21.48,2012-05-01,0.0
3725.0,9.76,2012-05-01,1.0
9600.0,20.99,2012-05-01,0.0
18225.0,7.62,2012-05-01,1.0
10000.0,17.99,2012-05-01,0.0
35000.0,19.99,2012-05-01,1.0
19125.0,18.55,2012-05-01,0.0
18000.0,12.12,2012-05-01,0.0
6000.0,7.62,2012-05-01,0.0
13000.0,12.12,2012-05-01,1.0
5000.0,6.03,2012-05-01,1.0
17000.0,14.65,2012-05-01,0.0
8000.0,23.13,2012-05-01,1.0
25000.0,7.62,2012-05-01,1.0
10000.0,14.65,2012-05-01,1.0
4000.0,12.12,2012-05-01,0.0
8900.0,14.65,2012-05-01,0.0
24000.0,7.62,2012-05-01,1.0
28000.0,10.74,2012-05-01,0.0
15000.0,19.99,2012-05-01,0.0
24250.0,18.25,2012-05-01,1.0
15000.0,15.81,2012-05-01,1.0
3500.0,7.9,2012-05-01,0.0
10000.0,13.11,2012-05-01,0.0
7000.0,10.74,2012-05-01,1.0
6400.0,8.9,2012-05-01,1.0
5000.0,12.12,2012-05-01,1.0
9000.0,13.99,2012-05-01,1.0
16000.0,18.25,2012-05-01,0.0
6075.0,9.76,2012-05-01,1.0
2900.0,14.65,2012-05-01,1.0
4000.0,8.9,2012-05-01,0.0
12000.0,13.99,2012-05-01,1.0
18000.0,14.65,2012-05-01,1.0
25000.0,13.11,2012-05-01,0.0
4000.0,15.31,2012-05-01,1.0
4000.0,6.03,2012-05-01,1.0
15000.0,13.11,2012-05-01,0.0
20000.0,13.99,2012-05-01,0.0
30750.0,20.5,2012-05-01,0.0
25000.0,15.81,2012-05-01,1.0
18000.0,21.48,2012-05-01,1.0
13600.0,12.12,2012-05-01,1.0
4500.0,12.12,2012-05-01,1.0
10000.0,13.67,2012-05-01,1.0
9400.0,7.9,2012-05-01,1.0
8400.0,6.62,2012-05-01,1.0
8000.0,16.29,2012-05-01,0.0
10000.0,13.11,2012-05-01,0.0
12500.0,13.99,2012-05-01,1.0
12000.0,9.76,2012-05-01,1.0
12875.0,9.76,2012-05-01,1.0
8000.0,19.99,2012-05-01,0.0
4000.0,9.76,2012-05-01,0.0
8000.0,13.99,2012-05-01,1.0
18000.0,14.65,2012-05-01,1.0
15000.0,6.03,2012-05-01,0.0
6000.0,10.74,2012-05-01,1.0
21000.0,7.62,2012-05-01,1.0
12600.0,9.76,2012-05-01,0.0
6900.0,13.67,2012-05-01,1.0
10000.0,13.99,2012-05-01,1.0
25000.0,18.25,2012-05-01,0.0
20000.0,21.97,2012-05-01,1.0
4000.0,12.12,2012-05-01,0.0
7000.0,18.25,2012-05-01,1.0
20950.0,19.22,2012-05-01,0.0
15000.0,13.99,2012-05-01,1.0
16000.0,13.11,2012-05-01,1.0
14000.0,13.99,2012-05-01,0.0
8000.0,13.99,2012-05-01,1.0
8400.0,9.76,2012-05-01,1.0
10000.0,6.03,2012-05-01,1.0
22000.0,7.62,2012-05-01,1.0
12000.0,13.99,2012-05-01,0.0
5000.0,13.67,2012-05-01,1.0
8000.0,12.12,2012-05-01,1.0
3000.0,13.67,2012-05-01,1.0
30000.0,19.22,2012-05-01,0.0
11200.0,17.99,2012-05-01,0.0
28050.0,20.99,2012-05-01,1.0
20000.0,17.99,2012-05-01,0.0
10000.0,13.11,2012-05-01,1.0
12000.0,19.22,2012-05-01,0.0
12400.0,16.29,2012-05-01,1.0
35000.0,20.99,2012-05-01,0.0
13000.0,13.99,2012-05-01,0.0
5300.0,7.9,2012-05-01,1.0
30000.0,14.65,2012-05-01,1.0
3450.0,6.03,2012-05-01,1.0
6000.0,7.9,2012-05-01,1.0
6500.0,6.62,2012-05-01,1.0
20300.0,13.99,2012-05-01,0.0
15000.0,14.65,2012-05-01,0.0
5000.0,19.99,2012-05-01,0.0
29700.0,21.48,2012-05-01,0.0
2500.0,13.99,2012-05-01,0.0
12000.0,14.65,2012-05-01,1.0
12000.0,14.65,2012-05-01,0.0
10000.0,6.62,2012-05-01,1.0
30000.0,14.65,2012-05-01,1.0
14000.0,13.67,2012-05-01,1.0
6000.0,13.99,2012-05-01,0.0
19825.0,12.12,2012-05-01,1.0
14900.0,10.74,2012-05-01,1.0
25000.0,14.65,2012-05-01,1.0
9500.0,8.9,2012-05-01,1.0
8300.0,21.97,2012-05-01,0.0
15000.0,7.9,2012-05-01,1.0
20000.0,14.65,2012-05-01,0.0
20000.0,13.99,2012-05-01,0.0
6500.0,14.65,2012-05-01,0.0
15000.0,13.67,2012-05-01,0.0
35000.0,21.97,2012-05-01,0.0
10200.0,7.9,2012-05-01,1.0
14125.0,13.11,2012-05-01,0.0
15000.0,10.74,2012-05-01,0.0
18000.0,19.22,2012-05-01,0.0
10000.0,12.12,2012-05-01,1.0
21000.0,8.9,2012-05-01,1.0
10000.0,19.22,2012-05-01,1.0
30000.0,10.74,2012-05-01,0.0
8000.0,9.76,2012-05-01,1.0
9500.0,7.9,2012-05-01,1.0
5000.0,12.12,2012-05-01,0.0
35000.0,21.97,2012-05-01,0.0
6000.0,6.03,2012-05-01,1.0
7000.0,9.76,2012-05-01,0.0
4600.0,13.11,2012-05-01,0.0
13000.0,6.03,2012-05-01,0.0
18000.0,17.99,2012-05-01,0.0
28625.0,21.97,2012-05-01,0.0
8600.0,7.62,2012-05-01,1.0
12000.0,12.12,2012-05-01,1.0
35000.0,18.25,2012-05-01,0.0
8000.0,14.65,2012-05-01,1.0
22850.0,15.81,2012-05-01,0.0
3600.0,7.9,2012-05-01,0.0
10000.0,14.65,2012-05-01,1.0
16000.0,22.45,2012-05-01,0.0
9600.0,6.62,2012-05-01,0.0
13675.0,8.9,2012-05-01,0.0
21600.0,18.25,2012-05-01,1.0
20000.0,13.99,2012-05-01,0.0
18000.0,13.99,2012-05-01,1.0
5000.0,13.11,2012-05-01,1.0
6950.0,8.9,2012-05-01,1.0
10000.0,10.74,2012-05-01,0.0
20000.0,10.74,2012-05-01,0.0
21000.0,18.55,2012-05-01,0.0
16000.0,15.31,2012-05-01,1.0
6000.0,13.67,2012-05-01,0.0
12000.0,14.65,2012-05-01,1.0
2100.0,10.74,2012-05-01,0.0
1500.0,12.12,2012-05-01,0.0
12000.0,14.65,2012-05-01,1.0
16800.0,17.99,2012-05-01,0.0
20000.0,13.11,2012-05-01,0.0
10500.0,13.67,2012-05-01,0.0
1200.0,13.11,2012-05-01,0.0
19600.0,18.25,2012-05-01,0.0
14400.0,15.31,2012-05-01,1.0
18000.0,13.99,2012-05-01,0.0
10000.0,17.99,2012-05-01,1.0
28200.0,20.5,2012-05-01,0.0
33500.0,21.48,2012-05-01,1.0
5800.0,12.12,2012-05-01,0.0
12000.0,6.03,2012-05-01,1.0
3500.0,13.67,2012-05-01,1.0
6075.0,6.62,2012-05-01,0.0
6000.0,13.67,2012-05-01,1.0
32350.0,22.78,2012-05-01,0.0
20100.0,23.33,2012-05-01,0.0
5750.0,6.03,2012-05-01,1.0
21000.0,13.99,2012-05-01,1.0
8500.0,9.76,2012-05-01,1.0
7000.0,18.25,2012-05-01,1.0
7500.0,15.81,2012-05-01,0.0
20000.0,12.12,2012-05-01,1.0
10000.0,6.03,2012-05-01,1.0
5000.0,12.12,2012-05-01,1.0
4800.0,6.62,2012-05-01,0.0
17050.0,8.9,2012-05-01,1.0
3000.0,12.12,2012-05-01,0.0
1200.0,14.65,2012-05-01,0.0
21000.0,18.55,2012-05-01,1.0
7000.0,14.65,2012-05-01,1.0
8400.0,13.67,2012-05-01,1.0
23275.0,21.97,2012-05-01,0.0
3000.0,9.76,2012-05-01,1.0
8025.0,8.9,2012-05-01,1.0
15000.0,7.62,2012-05-01,1.0
18000.0,13.99,2012-05-01,1.0
7400.0,8.9,2012-05-01,1.0
4000.0,13.67,2012-05-01,0.0
5600.0,12.12,2012-05-01,1.0
23325.0,23.26,2012-05-01,0.0
18000.0,13.67,2012-05-01,0.0
8000.0,14.65,2012-05-01,0.0
8000.0,17.99,2012-05-01,0.0
16425.0,13.11,2012-05-01,1.0
4000.0,6.03,2012-05-01,1.0
5000.0,12.12,2012-05-01,0.0
12500.0,8.9,2012-05-01,1.0
2000.0,10.74,2012-05-01,1.0
8000.0,12.12,2012-05-01,1.0
5000.0,13.11,2012-05-01,0.0
18350.0,13.11,2012-05-01,0.0
21200.0,22.45,2012-05-01,0.0
20000.0,12.12,2012-05-01,1.0
2500.0,16.29,2012-05-01,1.0
27050.0,18.25,2012-05-01,1.0
17975.0,18.55,2012-05-01,0.0
9600.0,21.48,2012-05-01,1.0
12000.0,13.11,2012-05-01,0.0
5000.0,14.65,2012-05-01,1.0
16000.0,21.48,2012-05-01,0.0
18000.0,13.99,2012-05-01,0.0
12000.0,7.9,2012-05-01,1.0
10000.0,13.67,2012-05-01,1.0
14000.0,13.11,2012-05-01,1.0
30000.0,13.11,2012-05-01,0.0
5000.0,10.74,2012-05-01,0.0
9000.0,12.12,2012-05-01,1.0
10500.0,10.74,2012-05-01,1.0
12000.0,12.12,2012-05-01,1.0
3500.0,15.31,2012-05-01,0.0
9750.0,12.12,2012-05-01,1.0
20000.0,7.62,2012-05-01,1.0
12000.0,13.67,2012-05-01,1.0
25000.0,19.22,2012-05-01,0.0
5000.0,7.9,2012-05-01,0.0
18000.0,9.76,2012-05-01,0.0
12000.0,17.99,2012-05-01,0.0
8000.0,15.31,2012-05-01,0.0
6000.0,12.12,2012-05-01,1.0
10000.0,13.67,2012-05-01,0.0
4500.0,6.62,2012-05-01,1.0
23000.0,13.11,2012-05-01,1.0
6000.0,7.9,2012-05-01,1.0
1800.0,6.62,2012-05-01,1.0
7000.0,13.11,2012-05-01,0.0
13000.0,10.74,2012-05-01,0.0
20400.0,17.99,2012-05-01,1.0
2500.0,16.29,2012-05-01,1.0
1700.0,7.9,2012-05-01,1.0
8000.0,15.31,2012-05-01,1.0
9600.0,7.62,2012-05-01,0.0
9200.0,8.9,2012-05-01,1.0
25000.0,13.11,2012-05-01,0.0
10000.0,6.62,2012-05-01,1.0
15000.0,6.03,2012-05-01,1.0
10000.0,19.99,2012-05-01,0.0
17200.0,19.22,2012-05-01,0.0
1000.0,7.9,2012-05-01,0.0
19125.0,18.55,2012-05-01,0.0
24000.0,8.9,2012-05-01,0.0
10000.0,17.99,2012-05-01,0.0
12800.0,13.67,2012-05-01,1.0
10000.0,17.27,2012-05-01,0.0
21000.0,10.74,2012-05-01,1.0
4000.0,12.12,2012-05-01,1.0
19000.0,13.99,2012-05-01,1.0
32875.0,14.65,2012-05-01,0.0
6000.0,6.62,2012-05-01,0.0
10800.0,12.12,2012-05-01,0.0
35000.0,14.65,2012-05-01,0.0
14950.0,14.65,2012-05-01,1.0
22000.0,14.65,2012-05-01,1.0
3500.0,19.22,2012-05-01,1.0
10000.0,6.03,2012-05-01,0.0
5500.0,14.65,2012-05-01,1.0
13475.0,13.99,2012-05-01,0.0
25000.0,18.25,2012-05-01,0.0
15000.0,18.25,2012-05-01,1.0
20000.0,16.29,2012-05-01,0.0
10300.0,14.65,2012-05-01,0.0
10900.0,19.99,2012-05-01,1.0
24000.0,20.5,2012-05-01,0.0
6000.0,13.11,2012-05-01,0.0
16000.0,19.22,2012-05-01,0.0
17000.0,7.9,2012-05-01,1.0
10000.0,6.03,2012-05-01,1.0
9000.0,18.25,2012-05-01,0.0
10000.0,10.74,2012-05-01,1.0
8875.0,15.81,2012-05-01,0.0
11000.0,17.27,2012-05-01,1.0
6000.0,14.65,2012-05-01,1.0
6000.0,12.12,2012-05-01,1.0
10000.0,18.25,2012-05-01,0.0
2000.0,13.67,2012-05-01,0.0
6400.0,10.74,2012-05-01,1.0
10600.0,9.76,2012-05-01,1.0
5600.0,13.11,2012-05-01,1.0
4000.0,12.12,2012-05-01,1.0
12000.0,6.62,2012-05-01,1.0
27050.0,24.2,2012-05-01,0.0
15000.0,17.99,2012-05-01,0.0
25000.0,19.99,2012-05-01,0.0
4000.0,8.9,2012-05-01,0.0
2500.0,18.55,2012-05-01,1.0
21600.0,12.12,2012-05-01,1.0
17475.0,7.62,2012-05-01,0.0
30000.0,12.12,2012-05-01,1.0
25000.0,7.62,2012-05-01,0.0
26400.0,19.99,2012-05-01,1.0
23500.0,20.99,2012-05-01,1.0
30000.0,19.22,2012-05-01,0.0
21000.0,15.81,2012-05-01,1.0
9600.0,10.74,2012-05-01,1.0
4200.0,16.29,2012-05-01,1.0
6000.0,14.65,2012-05-01,1.0
6700.0,7.62,2012-05-01,1.0
11000.0,6.03,2012-05-01,1.0
16000.0,16.29,2012-05-01,0.0
1500.0,6.03,2012-05-01,0.0
25000.0,19.22,2012-05-01,0.0
5200.0,13.99,2012-05-01,1.0
25000.0,7.9,2012-05-01,1.0
12000.0,12.12,2012-05-01,1.0
2500.0,13.67,2012-05-01,0.0
7200.0,13.11,2012-05-01,1.0
14675.0,14.65,2012-05-01,0.0
4000.0,8.9,2012-05-01,0.0
12000.0,7.9,2012-05-01,1.0
7200.0,8.9,2012-05-01,1.0
10000.0,15.31,2012-05-01,1.0
8000.0,17.99,2012-05-01,1.0
20950.0,14.65,2012-05-01,1.0
14000.0,13.11,2012-05-01,0.0
9550.0,7.62,2012-05-01,0.0
21200.0,21.48,2012-05-01,1.0
12000.0,8.9,2012-05-01,1.0
8000.0,14.65,2012-05-01,0.0
3725.0,6.03,2012-05-01,1.0
17050.0,6.03,2012-05-01,1.0
8000.0,16.29,2012-05-01,0.0
5500.0,9.76,2012-05-01,0.0
9600.0,6.62,2012-05-01,1.0
20000.0,12.12,2012-05-01,1.0
34000.0,22.45,2012-05-01,1.0
12000.0,12.12,2012-05-01,1.0
6000.0,10.74,2012-05-01,1.0
15000.0,19.22,2012-05-01,1.0
35000.0,9.76,2012-05-01,1.0
19600.0,7.9,2012-05-01,1.0
35000.0,18.25,2012-05-01,0.0
2400.0,13.67,2012-05-01,0.0
10000.0,21.97,2012-05-01,0.0
1450.0,7.62,2012-05-01,1.0
14400.0,9.76,2012-05-01,1.0
17000.0,14.65,2012-05-01,0.0
17000.0,16.29,2012-05-01,1.0
17500.0,19.99,2012-05-01,1.0
20000.0,18.55,2012-05-01,0.0
10000.0,16.29,2012-05-01,1.0
11300.0,12.12,2012-05-01,1.0
14800.0,13.99,2012-05-01,1.0
4450.0,8.9,2012-05-01,1.0
7200.0,15.81,2012-05-01,1.0
4200.0,12.12,2012-05-01,1.0
7500.0,18.55,2012-05-01,0.0
3000.0,13.67,2012-05-01,1.0
27000.0,13.99,2012-05-01,0.0
12000.0,12.12,2012-05-01,1.0
16000.0,16.29,2012-05-01,0.0
25375.0,13.11,2012-05-01,1.0
3500.0,14.65,2012-05-01,0.0
15000.0,13.99,2012-05-01,0.0
1000.0,8.9,2012-05-01,1.0
17475.0,21.97,2012-05-01,1.0
9300.0,13.99,2012-05-01,1.0
20000.0,19.22,2012-05-01,0.0
13600.0,13.11,2012-05-01,0.0
25000.0,20.5,2012-05-01,1.0
24300.0,21.48,2012-05-01,0.0
22000.0,17.99,2012-05-01,0.0
15000.0,8.9,2012-05-01,1.0
20000.0,12.12,2012-05-01,0.0
13000.0,13.11,2012-05-01,1.0
19200.0,21.48,2012-05-01,0.0
3500.0,20.5,2012-05-01,0.0
3900.0,18.25,2012-05-01,1.0
10000.0,13.67,2012-05-01,1.0
12000.0,9.76,2012-05-01,0.0
15600.0,8.9,2012-05-01,1.0
12000.0,15.81,2012-05-01,1.0
13500.0,8.9,2012-05-01,1.0
8000.0,17.27,2012-05-01,0.0
14200.0,21.97,2012-05-01,0.0
16750.0,19.22,2012-05-01,0.0
12250.0,7.9,2012-05-01,1.0
20000.0,13.11,2012-05-01,1.0
20000.0,19.22,2012-05-01,1.0
2500.0,9.76,2012-05-01,1.0
6300.0,13.99,2012-05-01,1.0
35000.0,17.27,2012-05-01,0.0
30700.0,22.78,2012-05-01,0.0
14000.0,13.99,2012-05-01,1.0
3100.0,13.99,2012-05-01,1.0
8500.0,12.12,2012-05-01,1.0
10000.0,13.11,2012-06-01,0.0
10625.0,13.11,2012-06-01,0.0
12000.0,9.76,2012-06-01,1.0
30000.0,7.62,2012-06-01,0.0
7000.0,17.27,2012-06-01,1.0
12300.0,10.74,2012-06-01,1.0
16800.0,20.99,2012-06-01,0.0
18000.0,10.74,2012-06-01,1.0
15000.0,13.11,2012-06-01,1.0
26000.0,17.99,2012-06-01,1.0
23750.0,23.13,2012-06-01,0.0
15000.0,7.9,2012-06-01,1.0
6000.0,13.67,2012-06-01,0.0
19500.0,20.5,2012-06-01,1.0
9600.0,15.81,2012-06-01,0.0
10000.0,15.81,2012-06-01,0.0
6000.0,6.03,2012-06-01,1.0
16500.0,18.55,2012-06-01,0.0
1000.0,22.78,2012-06-01,1.0
14000.0,6.62,2012-06-01,0.0
12250.0,15.81,2012-06-01,0.0
6000.0,8.9,2012-06-01,1.0
6700.0,10.74,2012-06-01,1.0
8500.0,6.62,2012-06-01,1.0
10000.0,17.99,2012-06-01,0.0
6000.0,13.67,2012-06-01,1.0
12000.0,13.99,2012-06-01,0.0
8000.0,10.74,2012-06-01,1.0
14600.0,14.65,2012-06-01,0.0
20000.0,15.81,2012-06-01,0.0
2000.0,13.67,2012-06-01,1.0
20000.0,19.22,2012-06-01,0.0
18725.0,6.62,2012-06-01,1.0
7000.0,12.12,2012-06-01,1.0
14400.0,14.65,2012-06-01,0.0
7200.0,13.99,2012-06-01,0.0
19125.0,18.25,2012-06-01,0.0
9200.0,6.62,2012-06-01,1.0
3000.0,12.12,2012-06-01,0.0
19000.0,18.55,2012-06-01,1.0
18000.0,19.99,2012-06-01,0.0
21075.0,13.99,2012-06-01,1.0
6025.0,15.81,2012-06-01,1.0
8500.0,13.11,2012-06-01,1.0
10000.0,16.29,2012-06-01,1.0
19200.0,16.29,2012-06-01,0.0
22000.0,16.29,2012-06-01,1.0
16000.0,21.48,2012-06-01,0.0
20000.0,18.55,2012-06-01,0.0
2000.0,7.62,2012-06-01,1.0
20000.0,13.99,2012-06-01,1.0
10000.0,15.31,2012-06-01,1.0
20000.0,13.99,2012-06-01,1.0
12000.0,17.27,2012-06-01,1.0
18000.0,20.5,2012-06-01,0.0
20000.0,7.9,2012-06-01,1.0
5000.0,13.67,2012-06-01,0.0
12000.0,8.9,2012-06-01,0.0
16000.0,12.12,2012-06-01,0.0
27975.0,22.45,2012-06-01,0.0
14050.0,12.12,2012-06-01,1.0
10000.0,14.65,2012-06-01,1.0
18150.0,16.29,2012-06-01,1.0
32175.0,19.99,2012-06-01,0.0
10000.0,7.62,2012-06-01,0.0
16000.0,12.12,2012-06-01,1.0
9000.0,14.65,2012-06-01,1.0
24000.0,16.29,2012-06-01,1.0
28000.0,13.67,2012-06-01,0.0
7000.0,8.9,2012-06-01,1.0
3600.0,7.62,2012-06-01,0.0
35000.0,15.31,2012-06-01,1.0
4000.0,13.11,2012-06-01,0.0
15000.0,12.12,2012-06-01,1.0
15000.0,13.11,2012-06-01,1.0
16800.0,12.12,2012-06-01,1.0
3000.0,14.65,2012-06-01,0.0
23675.0,7.9,2012-06-01,0.0
9600.0,13.67,2012-06-01,1.0
7000.0,8.9,2012-06-01,1.0
3000.0,6.03,2012-06-01,1.0
7600.0,15.81,2012-06-01,1.0
25475.0,17.99,2012-06-01,0.0
28000.0,13.67,2012-06-01,1.0
28000.0,21.48,2012-06-01,0.0
15000.0,14.65,2012-06-01,1.0
16000.0,7.9,2012-06-01,1.0
6000.0,12.12,2012-06-01,1.0
14000.0,17.99,2012-06-01,0.0
18000.0,17.99,2012-06-01,1.0
30000.0,23.13,2012-06-01,0.0
9600.0,13.11,2012-06-01,1.0
20000.0,9.76,2012-06-01,1.0
4800.0,15.81,2012-06-01,1.0
8600.0,13.99,2012-06-01,1.0
30000.0,24.33,2012-06-01,0.0
2200.0,18.25,2012-06-01,1.0
32675.0,21.48,2012-06-01,0.0
25000.0,21.97,2012-06-01,0.0
16350.0,6.03,2012-06-01,0.0
4200.0,6.62,2012-06-01,1.0
20000.0,21.48,2012-06-01,0.0
35000.0,14.65,2012-06-01,0.0
18000.0,12.12,2012-06-01,0.0
10000.0,16.29,2012-06-01,1.0
23325.0,20.5,2012-06-01,0.0
19125.0,24.33,2012-06-01,1.0
18000.0,13.11,2012-06-01,0.0
10000.0,6.03,2012-06-01,1.0
11500.0,14.65,2012-06-01,0.0
3350.0,7.9,2012-06-01,1.0
21250.0,18.25,2012-06-01,1.0
35000.0,13.11,2012-06-01,0.0
10750.0,12.12,2012-06-01,0.0
19075.0,21.48,2012-06-01,0.0
16000.0,13.99,2012-06-01,0.0
10000.0,13.11,2012-06-01,1.0
10000.0,15.81,2012-06-01,0.0
12000.0,17.27,2012-06-01,0.0
30000.0,13.11,2012-06-01,0.0
10000.0,18.55,2012-06-01,1.0
20000.0,17.27,2012-06-01,0.0
16300.0,14.65,2012-06-01,1.0
27050.0,18.55,2012-06-01,0.0
15000.0,15.31,2012-06-01,1.0
20000.0,14.65,2012-06-01,1.0
16000.0,13.99,2012-06-01,0.0
8000.0,15.81,2012-06-01,0.0
